timestamp_ms,run_id,protocol,scenario,direction,latency_ms,payload_bytes,header_bytes,delivered,seq,t_send_ms,t_cmd_ms,t_recv_ms,t_exec_ms,cin_create_ms
1780676895649,mqtt_s2_20260605_run004,mqtt,1,telemetry,5028.0,652,40,True,28513,1780676890621,,,,
1780676895650,mqtt_s2_20260605_run004,mqtt,1,telemetry,4968.0,652,40,True,28514,1780676890682,,,,
1780676896154,mqtt_s2_20260605_run004,mqtt,1,telemetry,5410.0,652,40,True,28515,1780676890744,,,,
1780676896164,mqtt_s2_20260605_run004,mqtt,1,telemetry,5358.0,652,40,True,28516,1780676890806,,,,
1780676896164,mqtt_s2_20260605_run004,mqtt,1,telemetry,5296.0,652,40,True,28517,1780676890868,,,,
1780676896498,mqtt_s2_20260605_run004,mqtt,1,telemetry,5506.0,652,40,True,28519,1780676890992,,,,
1780676896792,mqtt_s2_20260605_run004,mqtt,1,telemetry,5861.0,652,40,True,28518,1780676890931,,,,
1780676896792,mqtt_s2_20260605_run004,mqtt,1,telemetry,5738.0,652,40,True,28520,1780676891054,,,,
1780676897308,mqtt_s2_20260605_run004,mqtt,1,telemetry,6192.0,652,40,True,28521,1780676891116,,,,
1780676897745,mqtt_s2_20260605_run004,mqtt,1,telemetry,6567.0,652,40,True,28522,1780676891178,,,,
1780676897759,mqtt_s2_20260605_run004,mqtt,1,telemetry,6519.0,652,40,True,28523,1780676891240,,,,
1780676897759,mqtt_s2_20260605_run004,mqtt,1,telemetry,6456.0,652,40,True,28524,1780676891303,,,,
1780676898167,mqtt_s2_20260605_run004,mqtt,1,telemetry,6802.0,652,40,True,28525,1780676891365,,,,
1780676898195,mqtt_s2_20260605_run004,mqtt,1,telemetry,6769.0,652,40,True,28526,1780676891426,,,,
1780676898536,mqtt_s2_20260605_run004,mqtt,1,telemetry,6984.0,652,40,True,28528,1780676891552,,,,
1780676898540,mqtt_s2_20260605_run004,mqtt,1,telemetry,7050.0,652,40,True,28527,1780676891490,,,,
