timestamp_ms,run_id,protocol,scenario,direction,latency_ms,payload_bytes,header_bytes,delivered,seq,t_send_ms,t_cmd_ms,t_recv_ms,t_exec_ms,cin_create_ms
1780680342405,http_s3_20260605_run003,http,2,command,-2365.0,60,596,True,1,,1780680342288,1780680339923,1780680339923,110.0
1780680343591,http_s3_20260605_run003,http,2,command,-2379.0,60,596,True,2,,1780680343479,1780680341100,1780680341100,109.0
1780680344755,http_s3_20260605_run003,http,2,command,-2371.0,60,596,True,3,,1780680344654,1780680342283,1780680342283,109.0
1780680345936,http_s3_20260605_run003,http,2,command,-2394.0,60,596,True,4,,1780680345844,1780680343450,1780680343450,94.0
1780680347120,http_s3_20260605_run003,http,2,command,-2373.0,60,596,True,5,,1780680347005,1780680344632,1780680344632,109.0
1780680348279,http_s3_20260605_run003,http,2,command,-2380.0,60,596,True,6,,1780680348183,1780680345803,1780680345803,94.0
1780680349448,http_s3_20260605_run003,http,2,command,-2379.0,60,596,True,7,,1780680349346,1780680346967,1780680346967,110.0
1780680350632,http_s3_20260605_run003,http,2,command,-2389.0,60,596,True,8,,1780680350534,1780680348145,1780680348145,109.0
1780680351825,http_s3_20260605_run003,http,2,command,-2367.0,60,596,True,9,,1780680351709,1780680349342,1780680349342,110.0
1780680353012,http_s3_20260605_run003,http,2,command,-2367.0,61,596,True,10,,1780680352898,1780680350531,1780680350531,109.0
1780680354186,http_s3_20260605_run003,http,2,command,-2384.0,61,596,True,11,,1780680354087,1780680351703,1780680351703,94.0
1780680355375,http_s3_20260605_run003,http,2,command,-2384.0,61,596,True,12,,1780680355268,1780680352884,1780680352884,109.0
1780680356543,http_s3_20260605_run003,http,2,command,-2387.0,61,596,True,13,,1780680356445,1780680354058,1780680354058,93.0
1780680357718,http_s3_20260605_run003,http,2,command,-2372.0,61,596,True,14,,1780680357610,1780680355238,1780680355238,109.0
1780680358900,http_s3_20260605_run003,http,2,command,-2384.0,61,596,True,15,,1780680358799,1780680356415,1780680356415,110.0
1780680360069,http_s3_20260605_run003,http,2,command,-2061.0,61,596,True,16,,1780680359965,1780680357904,1780680357904,110.0
1780680361554,http_s3_20260605_run003,http,2,command,-2396.0,61,596,True,17,,1780680361467,1780680359071,1780680359071,94.0
1780680362726,http_s3_20260605_run003,http,2,command,-2381.0,61,596,True,18,,1780680362620,1780680360239,1780680360239,110.0
1780680363898,http_s3_20260605_run003,http,2,command,-2375.0,61,596,True,19,,1780680363795,1780680361420,1780680361420,110.0
1780680365074,http_s3_20260605_run003,http,2,command,-2373.0,61,596,True,20,,1780680364969,1780680362596,1780680362596,110.0
1780680366260,http_s3_20260605_run003,http,2,command,-2374.0,61,596,True,21,,1780680366146,1780680363772,1780680363772,109.0
1780680367406,http_s3_20260605_run003,http,2,command,-2404.0,61,596,True,22,,1780680367321,1780680364917,1780680364917,78.0
1780680368573,http_s3_20260605_run003,http,2,command,-2379.0,61,596,True,23,,1780680368468,1780680366089,1780680366089,110.0
1780680369736,http_s3_20260605_run003,http,2,command,-2391.0,61,596,True,24,,1780680369640,1780680367249,1780680367249,94.0
1780680370954,http_s3_20260605_run003,http,2,command,-2374.0,61,596,True,25,,1780680370818,1780680368444,1780680368444,125.0
1780680372138,http_s3_20260605_run003,http,2,command,-2371.0,61,596,True,26,,1780680372029,1780680369658,1780680369658,109.0
1780680373323,http_s3_20260605_run003,http,2,command,-2375.0,61,596,True,27,,1780680373214,1780680370839,1780680370839,110.0
1780680374510,http_s3_20260605_run003,http,2,command,-2381.0,61,596,True,28,,1780680374400,1780680372019,1780680372019,109.0
1780680375678,http_s3_20260605_run003,http,2,command,-2368.0,61,596,True,29,,1780680375578,1780680373210,1780680373210,109.0
1780680376871,http_s3_20260605_run003,http,2,command,-2379.0,61,596,True,30,,1780680376768,1780680374389,1780680374389,109.0
1780680378038,http_s3_20260605_run003,http,2,command,-2385.0,61,596,True,31,,1780680377938,1780680375553,1780680375553,109.0
1780680379189,http_s3_20260605_run003,http,2,command,-2391.0,61,596,True,32,,1780680379101,1780680376710,1780680376710,78.0
1780680380376,http_s3_20260605_run003,http,2,command,-2367.0,61,596,True,33,,1780680380262,1780680377895,1780680377895,109.0
1780680381541,http_s3_20260605_run003,http,2,command,-2394.0,61,596,True,34,,1780680381442,1780680379048,1780680379048,93.0
1780680382699,http_s3_20260605_run003,http,2,command,-2388.0,61,596,True,35,,1780680382599,1780680380211,1780680380211,94.0
1780680383864,http_s3_20260605_run003,http,2,command,-2404.0,61,596,True,36,,1780680383775,1780680381371,1780680381371,93.0
1780680385026,http_s3_20260605_run003,http,2,command,-2374.0,61,596,True,37,,1780680384923,1780680382549,1780680382549,110.0
1780680386210,http_s3_20260605_run003,http,2,command,-2384.0,61,596,True,38,,1780680386108,1780680383724,1780680383724,109.0
1780680387381,http_s3_20260605_run003,http,2,command,-2372.0,61,596,True,39,,1780680387273,1780680384901,1780680384901,109.0
