timestamp_ms,run_id,protocol,scenario,direction,latency_ms,payload_bytes,header_bytes,delivered,seq,t_send_ms,t_cmd_ms,t_recv_ms,t_exec_ms,cin_create_ms
1780679446380,http_s1_20260605_run008,http,1,telemetry,2509.0,667,596,True,56334,1780679443871,,,,
1780679446643,http_s1_20260605_run008,http,1,telemetry,2523.0,667,596,True,56335,1780679444120,,,,
1780679447044,http_s1_20260605_run008,http,1,telemetry,2674.0,667,596,True,56336,1780679444370,,,,
1780679447144,http_s1_20260605_run008,http,1,telemetry,2524.0,667,596,True,56337,1780679444620,,,,
1780679447390,http_s1_20260605_run008,http,1,telemetry,2519.0,667,596,True,56338,1780679444871,,,,
1780679447630,http_s1_20260605_run008,http,1,telemetry,2510.0,667,596,True,56339,1780679445120,,,,
1780679447884,http_s1_20260605_run008,http,1,telemetry,2514.0,667,596,True,56340,1780679445370,,,,
1780679448133,http_s1_20260605_run008,http,1,telemetry,2513.0,667,596,True,56341,1780679445620,,,,
1780679448385,http_s1_20260605_run008,http,1,telemetry,2512.0,667,596,True,56342,1780679445873,,,,
1780679448634,http_s1_20260605_run008,http,1,telemetry,2514.0,667,596,True,56343,1780679446120,,,,
1780679448895,http_s1_20260605_run008,http,1,telemetry,2525.0,667,596,True,56344,1780679446370,,,,
1780679449132,http_s1_20260605_run008,http,1,telemetry,2511.0,667,596,True,56345,1780679446621,,,,
1780679449384,http_s1_20260605_run008,http,1,telemetry,2513.0,667,596,True,56346,1780679446871,,,,
1780679449628,http_s1_20260605_run008,http,1,telemetry,2508.0,667,596,True,56347,1780679447120,,,,
1780679449881,http_s1_20260605_run008,http,1,telemetry,2510.0,667,596,True,56348,1780679447371,,,,
1780679450151,http_s1_20260605_run008,http,1,telemetry,2530.0,667,596,True,56349,1780679447621,,,,
1780679450382,http_s1_20260605_run008,http,1,telemetry,2510.0,667,596,True,56350,1780679447872,,,,
1780679450630,http_s1_20260605_run008,http,1,telemetry,2508.0,667,596,True,56351,1780679448122,,,,
1780679450884,http_s1_20260605_run008,http,1,telemetry,2511.0,667,596,True,56352,1780679448373,,,,
1780679451135,http_s1_20260605_run008,http,1,telemetry,2511.0,667,596,True,56353,1780679448624,,,,
1780679451395,http_s1_20260605_run008,http,1,telemetry,2521.0,667,596,True,56354,1780679448874,,,,
1780679451646,http_s1_20260605_run008,http,1,telemetry,2523.0,667,596,True,56355,1780679449123,,,,
1780679451876,http_s1_20260605_run008,http,1,telemetry,2503.0,667,596,True,56356,1780679449373,,,,
1780679452132,http_s1_20260605_run008,http,1,telemetry,2509.0,667,596,True,56357,1780679449623,,,,
1780679452391,http_s1_20260605_run008,http,1,telemetry,2517.0,667,596,True,56358,1780679449874,,,,
1780679452629,http_s1_20260605_run008,http,1,telemetry,2506.0,667,596,True,56359,1780679450123,,,,
1780679452887,http_s1_20260605_run008,http,1,telemetry,2514.0,667,596,True,56360,1780679450373,,,,
1780679453125,http_s1_20260605_run008,http,1,telemetry,2502.0,667,596,True,56361,1780679450623,,,,
1780679453385,http_s1_20260605_run008,http,1,telemetry,2511.0,667,596,True,56362,1780679450874,,,,
1780679453638,http_s1_20260605_run008,http,1,telemetry,2514.0,667,596,True,56363,1780679451124,,,,
1780679453883,http_s1_20260605_run008,http,1,telemetry,2508.0,667,596,True,56364,1780679451375,,,,
1780679454137,http_s1_20260605_run008,http,1,telemetry,2513.0,667,596,True,56365,1780679451624,,,,
1780679454383,http_s1_20260605_run008,http,1,telemetry,2508.0,667,596,True,56366,1780679451875,,,,
1780679454660,http_s1_20260605_run008,http,1,telemetry,2535.0,667,596,True,56367,1780679452125,,,,
1780679454915,http_s1_20260605_run008,http,1,telemetry,2540.0,667,596,True,56368,1780679452375,,,,
1780679455131,http_s1_20260605_run008,http,1,telemetry,2506.0,667,596,True,56369,1780679452625,,,,
1780679455421,http_s1_20260605_run008,http,1,telemetry,2545.0,667,596,True,56370,1780679452876,,,,
1780679455641,http_s1_20260605_run008,http,1,telemetry,2516.0,667,596,True,56371,1780679453125,,,,
1780679455888,http_s1_20260605_run008,http,1,telemetry,2513.0,667,596,True,56372,1780679453375,,,,
1780679456145,http_s1_20260605_run008,http,1,telemetry,2519.0,667,596,True,56373,1780679453626,,,,
1780679456391,http_s1_20260605_run008,http,1,telemetry,2514.0,667,596,True,56374,1780679453877,,,,
1780679456652,http_s1_20260605_run008,http,1,telemetry,2526.0,667,596,True,56375,1780679454126,,,,
1780679456883,http_s1_20260605_run008,http,1,telemetry,2507.0,667,596,True,56376,1780679454376,,,,
1780679457143,http_s1_20260605_run008,http,1,telemetry,2516.0,667,596,True,56377,1780679454627,,,,
1780679457381,http_s1_20260605_run008,http,1,telemetry,2503.0,667,596,True,56378,1780679454878,,,,
1780679457637,http_s1_20260605_run008,http,1,telemetry,2509.0,667,596,True,56379,1780679455128,,,,
1780679457909,http_s1_20260605_run008,http,1,telemetry,2531.0,667,596,True,56380,1780679455378,,,,
1780679458151,http_s1_20260605_run008,http,1,telemetry,2523.0,667,596,True,56381,1780679455628,,,,
1780679458390,http_s1_20260605_run008,http,1,telemetry,2511.0,667,596,True,56382,1780679455879,,,,
1780679458694,http_s1_20260605_run008,http,1,telemetry,2565.0,667,596,True,56383,1780679456129,,,,
1780679458892,http_s1_20260605_run008,http,1,telemetry,2513.0,667,596,True,56384,1780679456379,,,,
1780679459390,http_s1_20260605_run008,http,1,telemetry,2510.0,667,596,True,56386,1780679456880,,,,
1780679459635,http_s1_20260605_run008,http,1,telemetry,2506.0,667,596,True,56387,1780679457129,,,,
1780679459897,http_s1_20260605_run008,http,1,telemetry,2518.0,667,596,True,56388,1780679457379,,,,
1780679460161,http_s1_20260605_run008,http,1,telemetry,2532.0,667,596,True,56389,1780679457629,,,,
1780679460636,http_s1_20260605_run008,http,1,telemetry,2507.0,667,596,True,56391,1780679458129,,,,
1780679460913,http_s1_20260605_run008,http,1,telemetry,2534.0,667,596,True,56392,1780679458379,,,,
1780679461141,http_s1_20260605_run008,http,1,telemetry,2512.0,667,596,True,56393,1780679458629,,,,
1780679461395,http_s1_20260605_run008,http,1,telemetry,2515.0,667,596,True,56394,1780679458880,,,,
1780679461640,http_s1_20260605_run008,http,1,telemetry,2510.0,667,596,True,56395,1780679459130,,,,
1780679461882,http_s1_20260605_run008,http,1,telemetry,2503.0,667,596,True,56396,1780679459379,,,,
1780679462146,http_s1_20260605_run008,http,1,telemetry,2516.0,667,596,True,56397,1780679459630,,,,
1780679462383,http_s1_20260605_run008,http,1,telemetry,2503.0,667,596,True,56398,1780679459880,,,,
1780679462645,http_s1_20260605_run008,http,1,telemetry,2515.0,667,596,True,56399,1780679460130,,,,
1780679462892,http_s1_20260605_run008,http,1,telemetry,2512.0,667,596,True,56400,1780679460380,,,,
1780679463143,http_s1_20260605_run008,http,1,telemetry,2512.0,667,596,True,56401,1780679460631,,,,
1780679463388,http_s1_20260605_run008,http,1,telemetry,2507.0,667,596,True,56402,1780679460881,,,,
1780679463653,http_s1_20260605_run008,http,1,telemetry,2522.0,667,596,True,56403,1780679461131,,,,
1780679463889,http_s1_20260605_run008,http,1,telemetry,2507.0,667,596,True,56404,1780679461382,,,,
1780679464158,http_s1_20260605_run008,http,1,telemetry,2527.0,667,596,True,56405,1780679461631,,,,
1780679464397,http_s1_20260605_run008,http,1,telemetry,2515.0,667,596,True,56406,1780679461882,,,,
1780679464644,http_s1_20260605_run008,http,1,telemetry,2513.0,667,596,True,56407,1780679462131,,,,
1780679464905,http_s1_20260605_run008,http,1,telemetry,2523.0,667,596,True,56408,1780679462382,,,,
1780679465137,http_s1_20260605_run008,http,1,telemetry,2504.0,667,596,True,56409,1780679462633,,,,
1780679465408,http_s1_20260605_run008,http,1,telemetry,2523.0,667,596,True,56410,1780679462885,,,,
1780679465644,http_s1_20260605_run008,http,1,telemetry,2511.0,667,596,True,56411,1780679463133,,,,
1780679465891,http_s1_20260605_run008,http,1,telemetry,2507.0,667,596,True,56412,1780679463384,,,,
1780679466143,http_s1_20260605_run008,http,1,telemetry,2510.0,668,596,True,56413,1780679463633,,,,
1780679466410,http_s1_20260605_run008,http,1,telemetry,2525.0,668,596,True,56414,1780679463885,,,,
1780679466655,http_s1_20260605_run008,http,1,telemetry,2522.0,668,596,True,56415,1780679464133,,,,
1780679466921,http_s1_20260605_run008,http,1,telemetry,2538.0,668,596,True,56416,1780679464383,,,,
1780679467145,http_s1_20260605_run008,http,1,telemetry,2512.0,667,596,True,56417,1780679464633,,,,
1780679467402,http_s1_20260605_run008,http,1,telemetry,2518.0,667,596,True,56418,1780679464884,,,,
1780679467750,http_s1_20260605_run008,http,1,telemetry,2617.0,667,596,True,56419,1780679465133,,,,
1780679467901,http_s1_20260605_run008,http,1,telemetry,2518.0,667,596,True,56420,1780679465383,,,,
1780679468143,http_s1_20260605_run008,http,1,telemetry,2510.0,667,596,True,56421,1780679465633,,,,
1780679468416,http_s1_20260605_run008,http,1,telemetry,2532.0,667,596,True,56422,1780679465884,,,,
1780679468645,http_s1_20260605_run008,http,1,telemetry,2512.0,667,596,True,56423,1780679466133,,,,
1780679468902,http_s1_20260605_run008,http,1,telemetry,2519.0,667,596,True,56424,1780679466383,,,,
1780679469148,http_s1_20260605_run008,http,1,telemetry,2515.0,668,596,True,56425,1780679466633,,,,
1780679469412,http_s1_20260605_run008,http,1,telemetry,2524.0,668,596,True,56426,1780679466888,,,,
1780679469642,http_s1_20260605_run008,http,1,telemetry,2505.0,668,596,True,56427,1780679467137,,,,
1780679469920,http_s1_20260605_run008,http,1,telemetry,2533.0,668,596,True,56428,1780679467387,,,,
1780679470157,http_s1_20260605_run008,http,1,telemetry,2520.0,668,596,True,56429,1780679467637,,,,
1780679470415,http_s1_20260605_run008,http,1,telemetry,2527.0,668,596,True,56430,1780679467888,,,,
1780679470651,http_s1_20260605_run008,http,1,telemetry,2514.0,668,596,True,56431,1780679468137,,,,
1780679470916,http_s1_20260605_run008,http,1,telemetry,2528.0,668,596,True,56432,1780679468388,,,,
1780679471171,http_s1_20260605_run008,http,1,telemetry,2533.0,668,596,True,56433,1780679468638,,,,
1780679471424,http_s1_20260605_run008,http,1,telemetry,2535.0,668,596,True,56434,1780679468889,,,,
1780679471648,http_s1_20260605_run008,http,1,telemetry,2509.0,668,596,True,56435,1780679469139,,,,
1780679471895,http_s1_20260605_run008,http,1,telemetry,2507.0,668,596,True,56436,1780679469388,,,,
1780679472154,http_s1_20260605_run008,http,1,telemetry,2515.0,668,596,True,56437,1780679469639,,,,
1780679472395,http_s1_20260605_run008,http,1,telemetry,2506.0,668,596,True,56438,1780679469889,,,,
1780679472683,http_s1_20260605_run008,http,1,telemetry,2545.0,668,596,True,56439,1780679470138,,,,
1780679472913,http_s1_20260605_run008,http,1,telemetry,2525.0,668,596,True,56440,1780679470388,,,,
1780679473147,http_s1_20260605_run008,http,1,telemetry,2508.0,668,596,True,56441,1780679470639,,,,
1780679473398,http_s1_20260605_run008,http,1,telemetry,2510.0,668,596,True,56442,1780679470888,,,,
1780679473662,http_s1_20260605_run008,http,1,telemetry,2524.0,668,596,True,56443,1780679471138,,,,
1780679473895,http_s1_20260605_run008,http,1,telemetry,2507.0,668,596,True,56444,1780679471388,,,,
1780679474146,http_s1_20260605_run008,http,1,telemetry,2508.0,668,596,True,56445,1780679471638,,,,
1780679474413,http_s1_20260605_run008,http,1,telemetry,2524.0,668,596,True,56446,1780679471889,,,,
1780679474654,http_s1_20260605_run008,http,1,telemetry,2516.0,668,596,True,56447,1780679472138,,,,
1780679474936,http_s1_20260605_run008,http,1,telemetry,2547.0,668,596,True,56448,1780679472389,,,,
1780679475154,http_s1_20260605_run008,http,1,telemetry,2516.0,667,596,True,56449,1780679472638,,,,
1780679475257,http_s1_20260605_run008,http,1,telemetry,2548.0,667,596,True,56450,1780679472709,,,,
1780679475406,http_s1_20260605_run008,http,1,telemetry,2518.0,667,596,True,56451,1780679472888,,,,
1780679475657,http_s1_20260605_run008,http,1,telemetry,2519.0,667,596,True,56452,1780679473138,,,,
1780679475896,http_s1_20260605_run008,http,1,telemetry,2507.0,667,596,True,56453,1780679473389,,,,
1780679476172,http_s1_20260605_run008,http,1,telemetry,2530.0,668,596,True,56454,1780679473642,,,,
1780679476395,http_s1_20260605_run008,http,1,telemetry,2505.0,668,596,True,56455,1780679473890,,,,
1780679476651,http_s1_20260605_run008,http,1,telemetry,2512.0,668,596,True,56456,1780679474139,,,,
1780679476905,http_s1_20260605_run008,http,1,telemetry,2516.0,668,596,True,56457,1780679474389,,,,
1780679477176,http_s1_20260605_run008,http,1,telemetry,2536.0,668,596,True,56458,1780679474640,,,,
1780679477394,http_s1_20260605_run008,http,1,telemetry,2505.0,668,596,True,56459,1780679474889,,,,
1780679477585,http_s1_20260605_run008,http,1,telemetry,2523.0,668,596,True,56460,1780679475062,,,,
1780679477692,http_s1_20260605_run008,http,1,telemetry,2553.0,668,596,True,56461,1780679475139,,,,
1780679477914,http_s1_20260605_run008,http,1,telemetry,2524.0,668,596,True,56462,1780679475390,,,,
1780679478164,http_s1_20260605_run008,http,1,telemetry,2525.0,668,596,True,56463,1780679475639,,,,
1780679478398,http_s1_20260605_run008,http,1,telemetry,2508.0,668,596,True,56464,1780679475890,,,,
1780679478649,http_s1_20260605_run008,http,1,telemetry,2509.0,668,596,True,56465,1780679476140,,,,
1780679478903,http_s1_20260605_run008,http,1,telemetry,2513.0,668,596,True,56466,1780679476390,,,,
1780679479172,http_s1_20260605_run008,http,1,telemetry,2532.0,668,596,True,56467,1780679476640,,,,
1780679479401,http_s1_20260605_run008,http,1,telemetry,2510.0,668,596,True,56468,1780679476891,,,,
1780679479655,http_s1_20260605_run008,http,1,telemetry,2512.0,668,596,True,56469,1780679477143,,,,
1780679479908,http_s1_20260605_run008,http,1,telemetry,2515.0,668,596,True,56470,1780679477393,,,,
1780679480159,http_s1_20260605_run008,http,1,telemetry,2515.0,668,596,True,56471,1780679477644,,,,
1780679480413,http_s1_20260605_run008,http,1,telemetry,2519.0,668,596,True,56472,1780679477894,,,,
1780679480646,http_s1_20260605_run008,http,1,telemetry,2502.0,668,596,True,56473,1780679478144,,,,
1780679480913,http_s1_20260605_run008,http,1,telemetry,2518.0,668,596,True,56474,1780679478395,,,,
1780679481156,http_s1_20260605_run008,http,1,telemetry,2512.0,668,596,True,56475,1780679478644,,,,
1780679481410,http_s1_20260605_run008,http,1,telemetry,2516.0,668,596,True,56476,1780679478894,,,,
1780679481659,http_s1_20260605_run008,http,1,telemetry,2515.0,668,596,True,56477,1780679479144,,,,
1780679481912,http_s1_20260605_run008,http,1,telemetry,2517.0,668,596,True,56478,1780679479395,,,,
1780679482166,http_s1_20260605_run008,http,1,telemetry,2519.0,668,596,True,56479,1780679479647,,,,
1780679482430,http_s1_20260605_run008,http,1,telemetry,2533.0,668,596,True,56480,1780679479897,,,,
1780679482661,http_s1_20260605_run008,http,1,telemetry,2514.0,668,596,True,56481,1780679480147,,,,
1780679482906,http_s1_20260605_run008,http,1,telemetry,2509.0,668,596,True,56482,1780679480397,,,,
1780679483152,http_s1_20260605_run008,http,1,telemetry,2505.0,668,596,True,56483,1780679480647,,,,
1780679483410,http_s1_20260605_run008,http,1,telemetry,2513.0,668,596,True,56484,1780679480897,,,,
1780679483653,http_s1_20260605_run008,http,1,telemetry,2506.0,668,596,True,56485,1780679481147,,,,
1780679483926,http_s1_20260605_run008,http,1,telemetry,2528.0,668,596,True,56486,1780679481398,,,,
1780679484157,http_s1_20260605_run008,http,1,telemetry,2510.0,668,596,True,56487,1780679481647,,,,
1780679484412,http_s1_20260605_run008,http,1,telemetry,2515.0,668,596,True,56488,1780679481897,,,,
1780679484701,http_s1_20260605_run008,http,1,telemetry,2553.0,668,596,True,56489,1780679482148,,,,
1780679484935,http_s1_20260605_run008,http,1,telemetry,2537.0,668,596,True,56490,1780679482398,,,,
1780679485223,http_s1_20260605_run008,http,1,telemetry,2576.0,668,596,True,56491,1780679482647,,,,
1780679485488,http_s1_20260605_run008,http,1,telemetry,2591.0,668,596,True,56492,1780679482897,,,,
1780679485705,http_s1_20260605_run008,http,1,telemetry,2558.0,668,596,True,56493,1780679483147,,,,
1780679485906,http_s1_20260605_run008,http,1,telemetry,2508.0,668,596,True,56494,1780679483398,,,,
