timestamp_ms,run_id,protocol,scenario,direction,latency_ms,payload_bytes,header_bytes,delivered,seq,t_send_ms,t_cmd_ms,t_recv_ms,t_exec_ms,cin_create_ms
1780680853752,http_s3_20260605_run006,http,2,command,-2384.0,60,596,True,1,,1780680853639,1780680851255,1780680851255,109.0
1780680854968,http_s3_20260605_run006,http,2,command,-2404.0,60,596,True,2,,1780680854865,1780680852461,1780680852461,94.0
1780680856144,http_s3_20260605_run006,http,2,command,-2407.0,60,596,True,3,,1780680856051,1780680853644,1780680853644,78.0
1780680857328,http_s3_20260605_run006,http,2,command,-2400.0,60,596,True,4,,1780680857235,1780680854835,1780680854835,94.0
1780680858502,http_s3_20260605_run006,http,2,command,-2312.0,60,596,True,5,,1780680858412,1780680856100,1780680856100,78.0
1780680859972,http_s3_20260605_run006,http,2,command,-2399.0,60,596,True,6,,1780680859858,1780680857459,1780680857459,109.0
1780680861149,http_s3_20260605_run006,http,2,command,-2414.0,60,596,True,7,,1780680861051,1780680858637,1780680858637,110.0
1780680862314,http_s3_20260605_run006,http,2,command,-2402.0,60,596,True,8,,1780680862215,1780680859813,1780680859813,94.0
1780680863483,http_s3_20260605_run006,http,2,command,-2407.0,60,596,True,9,,1780680863383,1780680860976,1780680860976,94.0
1780680864653,http_s3_20260605_run006,http,2,command,,61,596,False,10,,1780680864551,,,94.0
1780680880768,http_s3_20260605_run006,http,2,command,-2393.0,61,596,True,11,,1780680880660,1780680878267,1780680878267,109.0
1780680881984,http_s3_20260605_run006,http,2,command,-2394.0,61,596,True,12,,1780680881874,1780680879480,1780680879480,110.0
1780680883202,http_s3_20260605_run006,http,2,command,-2415.0,61,596,True,13,,1780680883105,1780680880690,1780680880690,94.0
1780680884394,http_s3_20260605_run006,http,2,command,-2398.0,61,596,True,14,,1780680884273,1780680881875,1780680881875,109.0
1780680885556,http_s3_20260605_run006,http,2,command,-2416.0,61,596,True,15,,1780680885464,1780680883048,1780680883048,94.0
1780680886736,http_s3_20260605_run006,http,2,command,-2430.0,61,596,True,16,,1780680886639,1780680884209,1780680884209,94.0
1780680887904,http_s3_20260605_run006,http,2,command,-2403.0,61,596,True,17,,1780680887794,1780680885391,1780680885391,110.0
1780680889112,http_s3_20260605_run006,http,2,command,-2386.0,61,596,True,18,,1780680888987,1780680886601,1780680886601,125.0
1780680890278,http_s3_20260605_run006,http,2,command,-2408.0,61,596,True,19,,1780680890170,1780680887762,1780680887762,110.0
1780680891426,http_s3_20260605_run006,http,2,command,-2424.0,61,596,True,20,,1780680891344,1780680888920,1780680888920,94.0
1780680892604,http_s3_20260605_run006,http,2,command,-2388.0,61,596,True,21,,1780680892487,1780680890099,1780680890099,125.0
1780680893828,http_s3_20260605_run006,http,2,command,-2394.0,61,596,True,22,,1780680893689,1780680891295,1780680891295,141.0
1780680895001,http_s3_20260605_run006,http,2,command,-2398.0,61,596,True,23,,1780680894896,1780680892498,1780680892498,93.0
1780680896190,http_s3_20260605_run006,http,2,command,-2404.0,61,596,True,24,,1780680896101,1780680893697,1780680893697,78.0
1780680897401,http_s3_20260605_run006,http,2,command,-2398.0,61,596,True,25,,1780680897297,1780680894899,1780680894899,110.0
1780680898591,http_s3_20260605_run006,http,2,command,-2404.0,61,596,True,26,,1780680898478,1780680896074,1780680896074,109.0
1780680899768,http_s3_20260605_run006,http,2,command,-2421.0,61,596,True,27,,1780680899671,1780680897250,1780680897250,94.0
1780680900953,http_s3_20260605_run006,http,2,command,-2407.0,61,596,True,28,,1780680900849,1780680898442,1780680898442,94.0
1780680902134,http_s3_20260605_run006,http,2,command,-2403.0,61,596,True,29,,1780680902031,1780680899628,1780680899628,109.0
1780680903309,http_s3_20260605_run006,http,2,command,-2411.0,61,596,True,30,,1780680903205,1780680900794,1780680900794,109.0
1780680904495,http_s3_20260605_run006,http,2,command,-2397.0,61,596,True,31,,1780680904384,1780680901987,1780680901987,109.0
1780680905725,http_s3_20260605_run006,http,2,command,-2392.0,61,596,True,32,,1780680905615,1780680903223,1780680903223,110.0
1780680906908,http_s3_20260605_run006,http,2,command,-2390.0,61,596,True,33,,1780680906817,1780680904427,1780680904427,78.0
1780680908111,http_s3_20260605_run006,http,2,command,-2420.0,61,596,True,34,,1780680908018,1780680905598,1780680905598,94.0
1780680909292,http_s3_20260605_run006,http,2,command,-2389.0,61,596,True,35,,1780680909181,1780680906792,1780680906792,109.0
1780680910492,http_s3_20260605_run006,http,2,command,-2401.0,61,596,True,36,,1780680910376,1780680907975,1780680907975,125.0
1780680911652,http_s3_20260605_run006,http,2,command,-2426.0,61,596,True,37,,1780680911563,1780680909137,1780680909137,94.0
1780680912820,http_s3_20260605_run006,http,2,command,-2404.0,61,596,True,38,,1780680912713,1780680910309,1780680910309,110.0
1780680913998,http_s3_20260605_run006,http,2,command,-2383.0,61,596,True,39,,1780680913898,1780680911515,1780680911515,93.0
1780680915183,http_s3_20260605_run006,http,2,command,-2414.0,61,596,True,40,,1780680915097,1780680912683,1780680912683,94.0
1780680916405,http_s3_20260605_run006,http,2,command,-2426.0,61,596,True,41,,1780680916307,1780680913881,1780680913881,94.0
1780680917636,http_s3_20260605_run006,http,2,command,-2393.0,61,596,True,42,,1780680917499,1780680915106,1780680915106,141.0
1780680918955,http_s3_20260605_run006,http,2,command,-2396.0,61,596,True,43,,1780680918849,1780680916453,1780680916453,94.0
1780680920142,http_s3_20260605_run006,http,2,command,-2418.0,61,596,True,44,,1780680920050,1780680917632,1780680917632,94.0
1780680921324,http_s3_20260605_run006,http,2,command,-2393.0,61,596,True,45,,1780680921215,1780680918822,1780680918822,110.0
1780680922504,http_s3_20260605_run006,http,2,command,-2405.0,61,596,True,46,,1780680922398,1780680919993,1780680919993,109.0
1780680923668,http_s3_20260605_run006,http,2,command,-2419.0,61,596,True,47,,1780680923569,1780680921150,1780680921150,93.0
