timestamp_ms,run_id,protocol,scenario,direction,latency_ms,payload_bytes,header_bytes,delivered,seq,t_send_ms,t_cmd_ms,t_recv_ms,t_exec_ms,cin_create_ms
1780694816856,coap_s3_20260605_run010,coap,2,command,-2560.0,60,360,True,1,,1780694816778,1780694814218,1780694814218,78.0
1780694818009,coap_s3_20260605_run010,coap,2,command,-2560.0,60,360,True,2,,1780694817925,1780694815365,1780694815365,94.0
1780694819159,coap_s3_20260605_run010,coap,2,command,-2552.0,60,360,True,3,,1780694819076,1780694816524,1780694816524,78.0
1780694820308,coap_s3_20260605_run010,coap,2,command,-2572.0,60,360,True,4,,1780694820229,1780694817657,1780694817657,78.0
1780694821452,coap_s3_20260605_run010,coap,2,command,-2566.0,60,360,True,5,,1780694821371,1780694818805,1780694818805,79.0
1780694822599,coap_s3_20260605_run010,coap,2,command,-2556.0,60,360,True,6,,1780694822521,1780694819965,1780694819965,78.0
1780694823742,coap_s3_20260605_run010,coap,2,command,-2572.0,60,360,True,7,,1780694823670,1780694821098,1780694821098,78.0
1780694824880,coap_s3_20260605_run010,coap,2,command,-2556.0,60,360,True,8,,1780694824800,1780694822244,1780694822244,94.0
1780694826030,coap_s3_20260605_run010,coap,2,command,-2565.0,60,360,True,9,,1780694825952,1780694823387,1780694823387,78.0
1780694827167,coap_s3_20260605_run010,coap,2,command,-2574.0,61,360,True,10,,1780694827089,1780694824515,1780694824515,78.0
1780694828318,coap_s3_20260605_run010,coap,2,command,-2562.0,61,360,True,11,,1780694828236,1780694825674,1780694825674,94.0
1780694829465,coap_s3_20260605_run010,coap,2,command,-2566.0,61,360,True,12,,1780694829384,1780694826818,1780694826818,78.0
1780694830618,coap_s3_20260605_run010,coap,2,command,-2566.0,61,360,True,13,,1780694830541,1780694827975,1780694827975,78.0
1780694831752,coap_s3_20260605_run010,coap,2,command,-2571.0,61,360,True,14,,1780694831679,1780694829108,1780694829108,62.0
1780694832911,coap_s3_20260605_run010,coap,2,command,-2567.0,61,360,True,15,,1780694832833,1780694830266,1780694830266,63.0
1780694834055,coap_s3_20260605_run010,coap,2,command,-2569.0,61,360,True,16,,1780694833974,1780694831405,1780694831405,78.0
1780694835195,coap_s3_20260605_run010,coap,2,command,-2566.0,61,360,True,17,,1780694835118,1780694832552,1780694832552,79.0
1780694836355,coap_s3_20260605_run010,coap,2,command,-2559.0,61,360,True,18,,1780694836276,1780694833717,1780694833717,78.0
1780694837507,coap_s3_20260605_run010,coap,2,command,-2560.0,61,360,True,19,,1780694837427,1780694834867,1780694834867,78.0
1780694838656,coap_s3_20260605_run010,coap,2,command,-2553.0,61,360,True,20,,1780694838576,1780694836023,1780694836023,78.0
1780694839802,coap_s3_20260605_run010,coap,2,command,-2566.0,61,360,True,21,,1780694839727,1780694837161,1780694837161,78.0
1780694840946,coap_s3_20260605_run010,coap,2,command,-2569.0,61,360,True,22,,1780694840866,1780694838297,1780694838297,79.0
1780694842086,coap_s3_20260605_run010,coap,2,command,-2567.0,61,360,True,23,,1780694842003,1780694839436,1780694839436,94.0
1780694843240,coap_s3_20260605_run010,coap,2,command,-2571.0,61,360,True,24,,1780694843142,1780694840571,1780694840571,109.0
1780694844396,coap_s3_20260605_run010,coap,2,command,-2549.0,61,360,True,25,,1780694844307,1780694841758,1780694841758,94.0
1780694845564,coap_s3_20260605_run010,coap,2,command,-2551.0,61,360,True,26,,1780694845478,1780694842927,1780694842927,78.0
1780694846716,coap_s3_20260605_run010,coap,2,command,-2561.0,61,360,True,27,,1780694846636,1780694844075,1780694844075,78.0
1780694847873,coap_s3_20260605_run010,coap,2,command,-2549.0,61,360,True,28,,1780694847789,1780694845240,1780694845240,78.0
1780694849032,coap_s3_20260605_run010,coap,2,command,-2572.0,61,360,True,29,,1780694848954,1780694846382,1780694846382,78.0
1780694850181,coap_s3_20260605_run010,coap,2,command,-2554.0,61,360,True,30,,1780694850087,1780694847533,1780694847533,94.0
1780694851323,coap_s3_20260605_run010,coap,2,command,-2569.0,61,360,True,31,,1780694851244,1780694848675,1780694848675,79.0
1780694852463,coap_s3_20260605_run010,coap,2,command,-2565.0,61,360,True,32,,1780694852381,1780694849816,1780694849816,78.0
1780694853607,coap_s3_20260605_run010,coap,2,command,-2560.0,61,360,True,33,,1780694853526,1780694850966,1780694850966,78.0
1780694854750,coap_s3_20260605_run010,coap,2,command,-2568.0,61,360,True,34,,1780694854673,1780694852105,1780694852105,78.0
