timestamp_ms,run_id,protocol,scenario,direction,latency_ms,payload_bytes,header_bytes,delivered,seq,t_send_ms,t_cmd_ms,t_recv_ms,t_exec_ms,cin_create_ms
1780666908423,websocket_s3_20260605_run001,websocket,2,command,,60,6,False,1,,1780666908264,,,156.0
1780666924586,websocket_s3_20260605_run001,websocket,2,command,-1719.0,60,6,True,2,,1780666924435,1780666922716,1780666922716,156.0
1780666925807,websocket_s3_20260605_run001,websocket,2,command,-1715.0,60,6,True,3,,1780666925658,1780666923943,1780666923943,156.0
1780666927028,websocket_s3_20260605_run001,websocket,2,command,-1717.0,60,6,True,4,,1780666926888,1780666925171,1780666925171,141.0
1780666928244,websocket_s3_20260605_run001,websocket,2,command,-1727.0,60,6,True,5,,1780666928113,1780666926386,1780666926386,140.0
1780666929470,websocket_s3_20260605_run001,websocket,2,command,-1719.0,60,6,True,6,,1780666929330,1780666927611,1780666927611,140.0
1780666930717,websocket_s3_20260605_run001,websocket,2,command,-1717.0,60,6,True,7,,1780666930550,1780666928833,1780666928833,172.0
1780666931957,websocket_s3_20260605_run001,websocket,2,command,,60,6,False,8,,1780666931799,,,172.0
1780666948088,websocket_s3_20260605_run001,websocket,2,command,-1691.0,60,6,True,9,,1780666947970,1780666946279,1780666946279,125.0
1780666949325,websocket_s3_20260605_run001,websocket,2,command,-1725.0,61,6,True,10,,1780666949198,1780666947473,1780666947473,125.0
1780666950544,websocket_s3_20260605_run001,websocket,2,command,-1731.0,61,6,True,11,,1780666950421,1780666948690,1780666948690,125.0
1780666951755,websocket_s3_20260605_run001,websocket,2,command,-1725.0,61,6,True,12,,1780666951629,1780666949904,1780666949904,125.0
1780666953019,websocket_s3_20260605_run001,websocket,2,command,-1725.0,61,6,True,13,,1780666952880,1780666951155,1780666951155,125.0
1780666954295,websocket_s3_20260605_run001,websocket,2,command,-1696.0,61,6,True,14,,1780666954134,1780666952438,1780666952438,156.0
1780666955541,websocket_s3_20260605_run001,websocket,2,command,-1719.0,61,6,True,15,,1780666955389,1780666953670,1780666953670,156.0
