timestamp_ms,run_id,protocol,scenario,direction,latency_ms,payload_bytes,header_bytes,delivered,seq,t_send_ms,t_cmd_ms,t_recv_ms,t_exec_ms,cin_create_ms
1780677275591,mqtt_s2_20260605_run006,mqtt,1,telemetry,19950.0,669,40,True,34395,1780677255641,,,,
1780677275609,mqtt_s2_20260605_run006,mqtt,1,telemetry,19906.0,669,40,True,34396,1780677255703,,,,
1780677276039,mqtt_s2_20260605_run006,mqtt,1,telemetry,20273.0,669,40,True,34397,1780677255766,,,,
1780677276077,mqtt_s2_20260605_run006,mqtt,1,telemetry,20186.0,669,40,True,34399,1780677255891,,,,
1780677276377,mqtt_s2_20260605_run006,mqtt,1,telemetry,20549.0,669,40,True,34398,1780677255828,,,,
1780677276776,mqtt_s2_20260605_run006,mqtt,1,telemetry,20824.0,669,40,True,34400,1780677255952,,,,
1780677276776,mqtt_s2_20260605_run006,mqtt,1,telemetry,20760.0,669,40,True,34401,1780677256016,,,,
1780677277231,mqtt_s2_20260605_run006,mqtt,1,telemetry,21154.0,669,40,True,34402,1780677256077,,,,
1780677277248,mqtt_s2_20260605_run006,mqtt,1,telemetry,21108.0,669,40,True,34403,1780677256140,,,,
1780677277891,mqtt_s2_20260605_run006,mqtt,1,telemetry,21626.0,669,40,True,34405,1780677256265,,,,
1780677277897,mqtt_s2_20260605_run006,mqtt,1,telemetry,21695.0,669,40,True,34404,1780677256202,,,,
1780677277897,mqtt_s2_20260605_run006,mqtt,1,telemetry,21571.0,669,40,True,34406,1780677256326,,,,
1780677278268,mqtt_s2_20260605_run006,mqtt,1,telemetry,21880.0,669,40,True,34407,1780677256388,,,,
1780677278680,mqtt_s2_20260605_run006,mqtt,1,telemetry,22167.0,669,40,True,34409,1780677256513,,,,
1780677278680,mqtt_s2_20260605_run006,mqtt,1,telemetry,22105.0,669,40,True,34410,1780677256575,,,,
1780677278685,mqtt_s2_20260605_run006,mqtt,1,telemetry,22234.0,669,40,True,34408,1780677256451,,,,
1780677279086,mqtt_s2_20260605_run006,mqtt,1,telemetry,22386.0,669,40,True,34412,1780677256700,,,,
1780677279086,mqtt_s2_20260605_run006,mqtt,1,telemetry,22448.0,669,40,True,34411,1780677256638,,,,
1780677279395,mqtt_s2_20260605_run006,mqtt,1,telemetry,22632.0,669,40,True,34413,1780677256763,,,,
1780677279832,mqtt_s2_20260605_run006,mqtt,1,telemetry,23008.0,669,40,True,34414,1780677256824,,,,
1780677279837,mqtt_s2_20260605_run006,mqtt,1,telemetry,22950.0,669,40,True,34415,1780677256887,,,,
1780677279837,mqtt_s2_20260605_run006,mqtt,1,telemetry,22889.0,669,40,True,34416,1780677256948,,,,
1780677280256,mqtt_s2_20260605_run006,mqtt,1,telemetry,23246.0,669,40,True,34417,1780677257010,,,,
1780677280704,mqtt_s2_20260605_run006,mqtt,1,telemetry,23631.0,669,40,True,34418,1780677257073,,,,
1780677280711,mqtt_s2_20260605_run006,mqtt,1,telemetry,23575.0,669,40,True,34419,1780677257136,,,,
1780677280715,mqtt_s2_20260605_run006,mqtt,1,telemetry,23518.0,669,40,True,34420,1780677257197,,,,
1780677281278,mqtt_s2_20260605_run006,mqtt,1,telemetry,24018.0,669,40,True,34421,1780677257260,,,,
1780677281284,mqtt_s2_20260605_run006,mqtt,1,telemetry,23963.0,669,40,True,34422,1780677257321,,,,
1780677281857,mqtt_s2_20260605_run006,mqtt,1,telemetry,24473.0,669,40,True,34423,1780677257384,,,,
1780677281857,mqtt_s2_20260605_run006,mqtt,1,telemetry,24411.0,669,40,True,34424,1780677257446,,,,
1780677281858,mqtt_s2_20260605_run006,mqtt,1,telemetry,24349.0,669,40,True,34425,1780677257509,,,,
1780677282161,mqtt_s2_20260605_run006,mqtt,1,telemetry,24590.0,669,40,True,34426,1780677257571,,,,
1780677282162,mqtt_s2_20260605_run006,mqtt,1,telemetry,24528.0,669,40,True,34427,1780677257634,,,,
1780677282513,mqtt_s2_20260605_run006,mqtt,1,telemetry,24817.0,669,40,True,34428,1780677257696,,,,
1780677282721,mqtt_s2_20260605_run006,mqtt,1,telemetry,24963.0,669,40,True,34429,1780677257758,,,,
1780677282723,mqtt_s2_20260605_run006,mqtt,1,telemetry,24902.0,669,40,True,34430,1780677257821,,,,
1780677283505,mqtt_s2_20260605_run006,mqtt,1,telemetry,25623.0,669,40,True,34431,1780677257882,,,,
1780677283509,mqtt_s2_20260605_run006,mqtt,1,telemetry,25503.0,669,40,True,34433,1780677258006,,,,
1780677283512,mqtt_s2_20260605_run006,mqtt,1,telemetry,25567.0,669,40,True,34432,1780677257945,,,,
1780677283899,mqtt_s2_20260605_run006,mqtt,1,telemetry,25830.0,669,40,True,34434,1780677258069,,,,
1780677284363,mqtt_s2_20260605_run006,mqtt,1,telemetry,26233.0,669,40,True,34435,1780677258130,,,,
1780677284384,mqtt_s2_20260605_run006,mqtt,1,telemetry,26192.0,669,40,True,34436,1780677258192,,,,
1780677284744,mqtt_s2_20260605_run006,mqtt,1,telemetry,26366.0,669,40,True,34439,1780677258378,,,,
1780677284744,mqtt_s2_20260605_run006,mqtt,1,telemetry,26489.0,669,40,True,34437,1780677258255,,,,
1780677284750,mqtt_s2_20260605_run006,mqtt,1,telemetry,26433.0,669,40,True,34438,1780677258317,,,,
1780677285004,mqtt_s2_20260605_run006,mqtt,1,telemetry,26564.0,669,40,True,34440,1780677258440,,,,
1780677285013,mqtt_s2_20260605_run006,mqtt,1,telemetry,26446.0,669,40,True,34442,1780677258567,,,,
1780677285013,mqtt_s2_20260605_run006,mqtt,1,telemetry,26510.0,669,40,True,34441,1780677258503,,,,
1780677285227,mqtt_s2_20260605_run006,mqtt,1,telemetry,26600.0,669,40,True,34443,1780677258627,,,,
1780677285841,mqtt_s2_20260605_run006,mqtt,1,telemetry,27151.0,669,40,True,34444,1780677258690,,,,
1780677285841,mqtt_s2_20260605_run006,mqtt,1,telemetry,27090.0,669,40,True,34445,1780677258751,,,,
1780677286305,mqtt_s2_20260605_run006,mqtt,1,telemetry,27492.0,669,40,True,34446,1780677258813,,,,
1780677286732,mqtt_s2_20260605_run006,mqtt,1,telemetry,27857.0,669,40,True,34447,1780677258875,,,,
1780677286736,mqtt_s2_20260605_run006,mqtt,1,telemetry,27798.0,669,40,True,34448,1780677258938,,,,
1780677286744,mqtt_s2_20260605_run006,mqtt,1,telemetry,27744.0,669,40,True,34449,1780677259000,,,,
1780677287122,mqtt_s2_20260605_run006,mqtt,1,telemetry,28059.0,669,40,True,34450,1780677259063,,,,
1780677287132,mqtt_s2_20260605_run006,mqtt,1,telemetry,28007.0,669,40,True,34451,1780677259125,,,,
1780677287151,mqtt_s2_20260605_run006,mqtt,1,telemetry,27964.0,669,40,True,34452,1780677259187,,,,
1780677287779,mqtt_s2_20260605_run006,mqtt,1,telemetry,28530.0,669,40,True,34453,1780677259249,,,,
1780677287779,mqtt_s2_20260605_run006,mqtt,1,telemetry,28468.0,669,40,True,34454,1780677259311,,,,
1780677287994,mqtt_s2_20260605_run006,mqtt,1,telemetry,28621.0,669,40,True,34455,1780677259373,,,,
1780677288018,mqtt_s2_20260605_run006,mqtt,1,telemetry,28583.0,669,40,True,34456,1780677259435,,,,
1780677288563,mqtt_s2_20260605_run006,mqtt,1,telemetry,29065.0,669,40,True,34457,1780677259498,,,,
1780677288949,mqtt_s2_20260605_run006,mqtt,1,telemetry,29389.0,669,40,True,34458,1780677259560,,,,
1780677288952,mqtt_s2_20260605_run006,mqtt,1,telemetry,29331.0,669,40,True,34459,1780677259621,,,,
1780677288953,mqtt_s2_20260605_run006,mqtt,1,telemetry,29270.0,669,40,True,34460,1780677259683,,,,
1780677289332,mqtt_s2_20260605_run006,mqtt,1,telemetry,29587.0,669,40,True,34461,1780677259745,,,,
1780677289657,mqtt_s2_20260605_run006,mqtt,1,telemetry,29850.0,669,40,True,34462,1780677259807,,,,
1780677289660,mqtt_s2_20260605_run006,mqtt,1,telemetry,29789.0,669,40,True,34463,1780677259871,,,,
1780677290104,mqtt_s2_20260605_run006,mqtt,1,telemetry,30109.0,669,40,True,34465,1780677259995,,,,
1780677290121,mqtt_s2_20260605_run006,mqtt,1,telemetry,30188.0,669,40,True,34464,1780677259933,,,,
1780677290159,mqtt_s2_20260605_run006,mqtt,1,telemetry,30102.0,669,40,True,34466,1780677260057,,,,
1780677290571,mqtt_s2_20260605_run006,mqtt,1,telemetry,30451.0,669,40,True,34467,1780677260120,,,,
1780677291059,mqtt_s2_20260605_run006,mqtt,1,telemetry,30877.0,669,40,True,34468,1780677260182,,,,
1780677291062,mqtt_s2_20260605_run006,mqtt,1,telemetry,30817.0,669,40,True,34469,1780677260245,,,,
1780677291068,mqtt_s2_20260605_run006,mqtt,1,telemetry,30762.0,669,40,True,34470,1780677260306,,,,
1780677291424,mqtt_s2_20260605_run006,mqtt,1,telemetry,31056.0,669,40,True,34471,1780677260368,,,,
1780677291829,mqtt_s2_20260605_run006,mqtt,1,telemetry,31399.0,669,40,True,34472,1780677260430,,,,
1780677291856,mqtt_s2_20260605_run006,mqtt,1,telemetry,31364.0,669,40,True,34473,1780677260492,,,,
1780677291862,mqtt_s2_20260605_run006,mqtt,1,telemetry,31308.0,669,40,True,34474,1780677260554,,,,
1780677292366,mqtt_s2_20260605_run006,mqtt,1,telemetry,31750.0,669,40,True,34475,1780677260616,,,,
1780677292371,mqtt_s2_20260605_run006,mqtt,1,telemetry,31630.0,669,40,True,34477,1780677260741,,,,
1780677292746,mqtt_s2_20260605_run006,mqtt,1,telemetry,32067.0,669,40,True,34476,1780677260679,,,,
1780677293129,mqtt_s2_20260605_run006,mqtt,1,telemetry,32324.0,669,40,True,34478,1780677260805,,,,
1780677293129,mqtt_s2_20260605_run006,mqtt,1,telemetry,32263.0,669,40,True,34479,1780677260866,,,,
1780677293519,mqtt_s2_20260605_run006,mqtt,1,telemetry,32590.0,669,40,True,34480,1780677260929,,,,
1780677293530,mqtt_s2_20260605_run006,mqtt,1,telemetry,32538.0,669,40,True,34481,1780677260992,,,,
1780677293963,mqtt_s2_20260605_run006,mqtt,1,telemetry,32846.0,669,40,True,34483,1780677261117,,,,
1780677293972,mqtt_s2_20260605_run006,mqtt,1,telemetry,32918.0,669,40,True,34482,1780677261054,,,,
1780677294266,mqtt_s2_20260605_run006,mqtt,1,telemetry,33088.0,669,40,True,34484,1780677261178,,,,
1780677294744,mqtt_s2_20260605_run006,mqtt,1,telemetry,33441.0,669,40,True,34486,1780677261303,,,,
1780677294745,mqtt_s2_20260605_run006,mqtt,1,telemetry,33505.0,669,40,True,34485,1780677261240,,,,
1780677294966,mqtt_s2_20260605_run006,mqtt,1,telemetry,33602.0,669,40,True,34487,1780677261364,,,,
