timestamp_ms,run_id,protocol,scenario,direction,latency_ms,payload_bytes,header_bytes,delivered,seq,t_send_ms,t_cmd_ms,t_recv_ms,t_exec_ms,cin_create_ms
1780664474090,websocket_s1_20260605_run005,websocket,1,telemetry,1787.0,668,8,True,1121,1780664472303,,,,
1780664474340,websocket_s1_20260605_run005,websocket,1,telemetry,1788.0,668,8,True,1122,1780664472552,,,,
1780664474590,websocket_s1_20260605_run005,websocket,1,telemetry,1788.0,668,8,True,1123,1780664472802,,,,
1780664474842,websocket_s1_20260605_run005,websocket,1,telemetry,1790.0,668,8,True,1124,1780664473052,,,,
1780664475103,websocket_s1_20260605_run005,websocket,1,telemetry,1800.0,668,8,True,1125,1780664473303,,,,
1780664475351,websocket_s1_20260605_run005,websocket,1,telemetry,1799.0,668,8,True,1126,1780664473552,,,,
1780664475593,websocket_s1_20260605_run005,websocket,1,telemetry,1791.0,668,8,True,1127,1780664473802,,,,
1780664475849,websocket_s1_20260605_run005,websocket,1,telemetry,1797.0,668,8,True,1128,1780664474052,,,,
1780664476122,websocket_s1_20260605_run005,websocket,1,telemetry,1819.0,668,8,True,1129,1780664474303,,,,
1780664476343,websocket_s1_20260605_run005,websocket,1,telemetry,1791.0,668,8,True,1130,1780664474552,,,,
1780664476594,websocket_s1_20260605_run005,websocket,1,telemetry,1792.0,668,8,True,1131,1780664474802,,,,
1780664476841,websocket_s1_20260605_run005,websocket,1,telemetry,1812.0,668,8,True,1132,1780664475029,,,,
1780664476906,websocket_s1_20260605_run005,websocket,1,telemetry,1853.0,668,8,True,1133,1780664475053,,,,
1780664477103,websocket_s1_20260605_run005,websocket,1,telemetry,1801.0,668,8,True,1134,1780664475302,,,,
1780664477334,websocket_s1_20260605_run005,websocket,1,telemetry,1782.0,668,8,True,1135,1780664475552,,,,
1780664477596,websocket_s1_20260605_run005,websocket,1,telemetry,1794.0,668,8,True,1136,1780664475802,,,,
1780664477848,websocket_s1_20260605_run005,websocket,1,telemetry,1795.0,668,8,True,1137,1780664476053,,,,
1780664478100,websocket_s1_20260605_run005,websocket,1,telemetry,1798.0,668,8,True,1138,1780664476302,,,,
1780664478348,websocket_s1_20260605_run005,websocket,1,telemetry,1793.0,668,8,True,1139,1780664476555,,,,
1780664478594,websocket_s1_20260605_run005,websocket,1,telemetry,1785.0,668,8,True,1140,1780664476809,,,,
1780664478857,websocket_s1_20260605_run005,websocket,1,telemetry,1797.0,668,8,True,1141,1780664477060,,,,
1780664479109,websocket_s1_20260605_run005,websocket,1,telemetry,1799.0,668,8,True,1142,1780664477310,,,,
1780664479368,websocket_s1_20260605_run005,websocket,1,telemetry,1807.0,668,8,True,1143,1780664477561,,,,
1780664479610,websocket_s1_20260605_run005,websocket,1,telemetry,1799.0,668,8,True,1144,1780664477811,,,,
1780664479845,websocket_s1_20260605_run005,websocket,1,telemetry,1784.0,668,8,True,1145,1780664478061,,,,
1780664480104,websocket_s1_20260605_run005,websocket,1,telemetry,1792.0,668,8,True,1146,1780664478312,,,,
1780664480351,websocket_s1_20260605_run005,websocket,1,telemetry,1790.0,668,8,True,1147,1780664478561,,,,
1780664480601,websocket_s1_20260605_run005,websocket,1,telemetry,1790.0,668,8,True,1148,1780664478811,,,,
1780664480858,websocket_s1_20260605_run005,websocket,1,telemetry,1796.0,668,8,True,1149,1780664479062,,,,
1780664481097,websocket_s1_20260605_run005,websocket,1,telemetry,1786.0,668,8,True,1150,1780664479311,,,,
1780664481359,websocket_s1_20260605_run005,websocket,1,telemetry,1797.0,668,8,True,1151,1780664479562,,,,
1780664481603,websocket_s1_20260605_run005,websocket,1,telemetry,1791.0,668,8,True,1152,1780664479812,,,,
1780664481854,websocket_s1_20260605_run005,websocket,1,telemetry,1792.0,668,8,True,1153,1780664480062,,,,
1780664482096,websocket_s1_20260605_run005,websocket,1,telemetry,1785.0,668,8,True,1154,1780664480311,,,,
1780664482360,websocket_s1_20260605_run005,websocket,1,telemetry,1799.0,668,8,True,1155,1780664480561,,,,
1780664482593,websocket_s1_20260605_run005,websocket,1,telemetry,1782.0,668,8,True,1156,1780664480811,,,,
1780664482864,websocket_s1_20260605_run005,websocket,1,telemetry,1802.0,668,8,True,1157,1780664481062,,,,
1780664483103,websocket_s1_20260605_run005,websocket,1,telemetry,1792.0,668,8,True,1158,1780664481311,,,,
1780664483370,websocket_s1_20260605_run005,websocket,1,telemetry,1808.0,668,8,True,1159,1780664481562,,,,
1780664483611,websocket_s1_20260605_run005,websocket,1,telemetry,1798.0,668,8,True,1160,1780664481813,,,,
1780664483853,websocket_s1_20260605_run005,websocket,1,telemetry,1790.0,668,8,True,1161,1780664482063,,,,
1780664484094,websocket_s1_20260605_run005,websocket,1,telemetry,1782.0,668,8,True,1162,1780664482312,,,,
1780664484356,websocket_s1_20260605_run005,websocket,1,telemetry,1794.0,668,8,True,1163,1780664482562,,,,
1780664484600,websocket_s1_20260605_run005,websocket,1,telemetry,1788.0,668,8,True,1164,1780664482812,,,,
1780664484859,websocket_s1_20260605_run005,websocket,1,telemetry,1796.0,668,8,True,1165,1780664483063,,,,
1780664485099,websocket_s1_20260605_run005,websocket,1,telemetry,1787.0,668,8,True,1166,1780664483312,,,,
1780664485351,websocket_s1_20260605_run005,websocket,1,telemetry,1789.0,668,8,True,1167,1780664483562,,,,
1780664485610,websocket_s1_20260605_run005,websocket,1,telemetry,1798.0,668,8,True,1168,1780664483812,,,,
1780664485865,websocket_s1_20260605_run005,websocket,1,telemetry,1802.0,668,8,True,1169,1780664484063,,,,
1780664486095,websocket_s1_20260605_run005,websocket,1,telemetry,1783.0,668,8,True,1170,1780664484312,,,,
1780664486381,websocket_s1_20260605_run005,websocket,1,telemetry,1819.0,668,8,True,1171,1780664484562,,,,
1780664486635,websocket_s1_20260605_run005,websocket,1,telemetry,1823.0,668,8,True,1172,1780664484812,,,,
1780664486854,websocket_s1_20260605_run005,websocket,1,telemetry,1791.0,668,8,True,1173,1780664485063,,,,
1780664487108,websocket_s1_20260605_run005,websocket,1,telemetry,1796.0,668,8,True,1174,1780664485312,,,,
1780664487353,websocket_s1_20260605_run005,websocket,1,telemetry,1791.0,668,8,True,1175,1780664485562,,,,
1780664487619,websocket_s1_20260605_run005,websocket,1,telemetry,1806.0,668,8,True,1176,1780664485813,,,,
1780664487864,websocket_s1_20260605_run005,websocket,1,telemetry,1801.0,668,8,True,1177,1780664486063,,,,
1780664488108,websocket_s1_20260605_run005,websocket,1,telemetry,1795.0,668,8,True,1178,1780664486313,,,,
1780664488353,websocket_s1_20260605_run005,websocket,1,telemetry,1791.0,668,8,True,1179,1780664486562,,,,
1780664488602,websocket_s1_20260605_run005,websocket,1,telemetry,1789.0,668,8,True,1180,1780664486813,,,,
1780664488855,websocket_s1_20260605_run005,websocket,1,telemetry,1792.0,668,8,True,1181,1780664487063,,,,
1780664489102,websocket_s1_20260605_run005,websocket,1,telemetry,1790.0,668,8,True,1182,1780664487312,,,,
1780664489352,websocket_s1_20260605_run005,websocket,1,telemetry,1790.0,668,8,True,1183,1780664487562,,,,
1780664489596,websocket_s1_20260605_run005,websocket,1,telemetry,1784.0,668,8,True,1184,1780664487812,,,,
1780664489857,websocket_s1_20260605_run005,websocket,1,telemetry,1794.0,668,8,True,1185,1780664488063,,,,
1780664490140,websocket_s1_20260605_run005,websocket,1,telemetry,1828.0,668,8,True,1186,1780664488312,,,,
1780664490352,websocket_s1_20260605_run005,websocket,1,telemetry,1790.0,668,8,True,1187,1780664488562,,,,
1780664490621,websocket_s1_20260605_run005,websocket,1,telemetry,1808.0,668,8,True,1188,1780664488813,,,,
1780664490869,websocket_s1_20260605_run005,websocket,1,telemetry,1806.0,668,8,True,1189,1780664489063,,,,
1780664491097,websocket_s1_20260605_run005,websocket,1,telemetry,1785.0,668,8,True,1190,1780664489312,,,,
1780664491362,websocket_s1_20260605_run005,websocket,1,telemetry,1799.0,668,8,True,1191,1780664489563,,,,
1780664491598,websocket_s1_20260605_run005,websocket,1,telemetry,1784.0,668,8,True,1192,1780664489814,,,,
1780664491893,websocket_s1_20260605_run005,websocket,1,telemetry,1828.0,668,8,True,1193,1780664490065,,,,
1780664492114,websocket_s1_20260605_run005,websocket,1,telemetry,1800.0,668,8,True,1194,1780664490314,,,,
1780664492366,websocket_s1_20260605_run005,websocket,1,telemetry,1802.0,668,8,True,1195,1780664490564,,,,
1780664492616,websocket_s1_20260605_run005,websocket,1,telemetry,1801.0,668,8,True,1196,1780664490815,,,,
1780664492862,websocket_s1_20260605_run005,websocket,1,telemetry,1797.0,668,8,True,1197,1780664491065,,,,
1780664493109,websocket_s1_20260605_run005,websocket,1,telemetry,1793.0,668,8,True,1198,1780664491316,,,,
1780664493364,websocket_s1_20260605_run005,websocket,1,telemetry,1797.0,668,8,True,1199,1780664491567,,,,
1780664493611,websocket_s1_20260605_run005,websocket,1,telemetry,1793.0,654,8,True,1200,1780664491818,,,,
1780664493859,websocket_s1_20260605_run005,websocket,1,telemetry,1790.0,654,8,True,1201,1780664492069,,,,
1780664494132,websocket_s1_20260605_run005,websocket,1,telemetry,1809.0,654,8,True,1202,1780664492323,,,,
1780664494384,websocket_s1_20260605_run005,websocket,1,telemetry,1811.0,654,8,True,1203,1780664492573,,,,
1780664494619,websocket_s1_20260605_run005,websocket,1,telemetry,1796.0,654,8,True,1204,1780664492823,,,,
1780664494869,websocket_s1_20260605_run005,websocket,1,telemetry,1795.0,654,8,True,1205,1780664493074,,,,
1780664495128,websocket_s1_20260605_run005,websocket,1,telemetry,1805.0,654,8,True,1206,1780664493323,,,,
1780664495379,websocket_s1_20260605_run005,websocket,1,telemetry,1804.0,654,8,True,1207,1780664493575,,,,
1780664495620,websocket_s1_20260605_run005,websocket,1,telemetry,1796.0,654,8,True,1208,1780664493824,,,,
1780664495876,websocket_s1_20260605_run005,websocket,1,telemetry,1800.0,654,8,True,1209,1780664494076,,,,
1780664496105,websocket_s1_20260605_run005,websocket,1,telemetry,1780.0,654,8,True,1210,1780664494325,,,,
1780664496378,websocket_s1_20260605_run005,websocket,1,telemetry,1801.0,654,8,True,1211,1780664494577,,,,
1780664496623,websocket_s1_20260605_run005,websocket,1,telemetry,1796.0,654,8,True,1212,1780664494827,,,,
1780664496870,websocket_s1_20260605_run005,websocket,1,telemetry,1792.0,654,8,True,1213,1780664495078,,,,
1780664497127,websocket_s1_20260605_run005,websocket,1,telemetry,1799.0,654,8,True,1214,1780664495328,,,,
1780664497401,websocket_s1_20260605_run005,websocket,1,telemetry,1823.0,654,8,True,1215,1780664495578,,,,
1780664497625,websocket_s1_20260605_run005,websocket,1,telemetry,1797.0,654,8,True,1216,1780664495828,,,,
1780664497873,websocket_s1_20260605_run005,websocket,1,telemetry,1794.0,654,8,True,1217,1780664496079,,,,
1780664498130,websocket_s1_20260605_run005,websocket,1,telemetry,1802.0,654,8,True,1218,1780664496328,,,,
1780664498388,websocket_s1_20260605_run005,websocket,1,telemetry,1809.0,654,8,True,1219,1780664496579,,,,
1780664498626,websocket_s1_20260605_run005,websocket,1,telemetry,1797.0,654,8,True,1220,1780664496829,,,,
1780664498875,websocket_s1_20260605_run005,websocket,1,telemetry,1796.0,654,8,True,1221,1780664497079,,,,
1780664499125,websocket_s1_20260605_run005,websocket,1,telemetry,1797.0,654,8,True,1222,1780664497328,,,,
1780664499383,websocket_s1_20260605_run005,websocket,1,telemetry,1805.0,654,8,True,1223,1780664497578,,,,
1780664499620,websocket_s1_20260605_run005,websocket,1,telemetry,1792.0,654,8,True,1224,1780664497828,,,,
1780664499869,websocket_s1_20260605_run005,websocket,1,telemetry,1790.0,654,8,True,1225,1780664498079,,,,
1780664500133,websocket_s1_20260605_run005,websocket,1,telemetry,1804.0,654,8,True,1226,1780664498329,,,,
1780664500385,websocket_s1_20260605_run005,websocket,1,telemetry,1807.0,654,8,True,1227,1780664498578,,,,
1780664500619,websocket_s1_20260605_run005,websocket,1,telemetry,1791.0,654,8,True,1228,1780664498828,,,,
1780664500876,websocket_s1_20260605_run005,websocket,1,telemetry,1797.0,654,8,True,1229,1780664499079,,,,
1780664501118,websocket_s1_20260605_run005,websocket,1,telemetry,1790.0,654,8,True,1230,1780664499328,,,,
1780664501377,websocket_s1_20260605_run005,websocket,1,telemetry,1799.0,654,8,True,1231,1780664499578,,,,
1780664501624,websocket_s1_20260605_run005,websocket,1,telemetry,1796.0,654,8,True,1232,1780664499828,,,,
1780664501901,websocket_s1_20260605_run005,websocket,1,telemetry,1822.0,654,8,True,1233,1780664500079,,,,
1780664502137,websocket_s1_20260605_run005,websocket,1,telemetry,1809.0,654,8,True,1234,1780664500328,,,,
1780664502360,websocket_s1_20260605_run005,websocket,1,telemetry,1781.0,654,8,True,1235,1780664500579,,,,
1780664502632,websocket_s1_20260605_run005,websocket,1,telemetry,1802.0,654,8,True,1236,1780664500830,,,,
1780664502879,websocket_s1_20260605_run005,websocket,1,telemetry,1798.0,654,8,True,1237,1780664501081,,,,
1780664503122,websocket_s1_20260605_run005,websocket,1,telemetry,1792.0,654,8,True,1238,1780664501330,,,,
1780664503371,websocket_s1_20260605_run005,websocket,1,telemetry,1792.0,654,8,True,1239,1780664501579,,,,
1780664503659,websocket_s1_20260605_run005,websocket,1,telemetry,1830.0,654,8,True,1240,1780664501829,,,,
1780664503879,websocket_s1_20260605_run005,websocket,1,telemetry,1798.0,654,8,True,1241,1780664502081,,,,
1780664504121,websocket_s1_20260605_run005,websocket,1,telemetry,1792.0,654,8,True,1242,1780664502329,,,,
1780664504402,websocket_s1_20260605_run005,websocket,1,telemetry,1823.0,654,8,True,1243,1780664502579,,,,
1780664504617,websocket_s1_20260605_run005,websocket,1,telemetry,1788.0,654,8,True,1244,1780664502829,,,,
1780664504880,websocket_s1_20260605_run005,websocket,1,telemetry,1799.0,654,8,True,1245,1780664503081,,,,
1780664505155,websocket_s1_20260605_run005,websocket,1,telemetry,1826.0,654,8,True,1246,1780664503329,,,,
1780664505389,websocket_s1_20260605_run005,websocket,1,telemetry,1810.0,654,8,True,1247,1780664503579,,,,
1780664505622,websocket_s1_20260605_run005,websocket,1,telemetry,1793.0,654,8,True,1248,1780664503829,,,,
1780664505902,websocket_s1_20260605_run005,websocket,1,telemetry,1822.0,654,8,True,1249,1780664504080,,,,
1780664506154,websocket_s1_20260605_run005,websocket,1,telemetry,1825.0,654,8,True,1250,1780664504329,,,,
1780664506371,websocket_s1_20260605_run005,websocket,1,telemetry,1791.0,654,8,True,1251,1780664504580,,,,
1780664506643,websocket_s1_20260605_run005,websocket,1,telemetry,1814.0,654,8,True,1252,1780664504829,,,,
1780664506885,websocket_s1_20260605_run005,websocket,1,telemetry,1805.0,654,8,True,1253,1780664505080,,,,
1780664507145,websocket_s1_20260605_run005,websocket,1,telemetry,1815.0,654,8,True,1254,1780664505330,,,,
1780664507386,websocket_s1_20260605_run005,websocket,1,telemetry,1805.0,654,8,True,1255,1780664505581,,,,
1780664507620,websocket_s1_20260605_run005,websocket,1,telemetry,1789.0,654,8,True,1256,1780664505831,,,,
1780664507867,websocket_s1_20260605_run005,websocket,1,telemetry,1785.0,654,8,True,1257,1780664506082,,,,
1780664508133,websocket_s1_20260605_run005,websocket,1,telemetry,1802.0,654,8,True,1258,1780664506331,,,,
1780664508380,websocket_s1_20260605_run005,websocket,1,telemetry,1799.0,654,8,True,1259,1780664506581,,,,
1780664508617,websocket_s1_20260605_run005,websocket,1,telemetry,1786.0,654,8,True,1260,1780664506831,,,,
1780664508875,websocket_s1_20260605_run005,websocket,1,telemetry,1792.0,654,8,True,1261,1780664507083,,,,
1780664509123,websocket_s1_20260605_run005,websocket,1,telemetry,1792.0,654,8,True,1262,1780664507331,,,,
1780664509371,websocket_s1_20260605_run005,websocket,1,telemetry,1789.0,654,8,True,1263,1780664507582,,,,
1780664509621,websocket_s1_20260605_run005,websocket,1,telemetry,1788.0,668,8,True,1264,1780664507833,,,,
1780664509870,websocket_s1_20260605_run005,websocket,1,telemetry,1786.0,668,8,True,1265,1780664508084,,,,
1780664510131,websocket_s1_20260605_run005,websocket,1,telemetry,1798.0,668,8,True,1266,1780664508333,,,,
1780664510371,websocket_s1_20260605_run005,websocket,1,telemetry,1787.0,668,8,True,1267,1780664508584,,,,
1780664510633,websocket_s1_20260605_run005,websocket,1,telemetry,1800.0,654,8,True,1268,1780664508833,,,,
